label,probability,pred_label,uncertainty
0,1.2664503044911743e-29,0,0.02918057329952717
0,5.3043283128563946e-20,0,0.04311908036470413
0,1.4400353798293963e-08,0,0.09972071647644043
0,2.248340055799325e-11,0,0.07541977614164352
0,7.974374511832139e-07,0,0.12467380613088608
0,1.87293717317516e-05,0,0.15521444380283356
0,8.054878920978059e-13,0,0.06700767576694489
0,1.6984694900523678e-12,0,0.06872546672821045
1,0.9999029636383057,1,0.17793422937393188
0,1.9841065192607242e-16,0,0.052416130900382996
1,0.12360554188489914,0,0.5052136778831482
1,0.9183785319328308,1,0.4294762909412384
0,6.726039492636946e-23,0,0.037697818130254745
1,0.49305254220962524,0,0.8083974719047546
0,2.4383728445704926e-22,0,0.0386357419192791
0,2.5628159979051168e-34,0,0.025205809623003006
0,3.9703126390614716e-23,0,0.037326935678720474
0,2.2391379115443977e-12,0,0.0693843811750412
1,0.999998927116394,1,0.12709835171699524
0,6.246954839964783e-19,0,0.045540425926446915
1,1.0,1,0.09597242623567581
0,3.599781781492806e-21,0,0.0407552644610405
0,2.9792059930144887e-09,0,0.09245729446411133
0,4.960724053759691e-10,0,0.08538142591714859
0,1.5603721114677838e-13,0,0.06351488828659058
0,7.216783708682091e-16,0,0.05425206944346428
0,1.676161553994019e-22,0,0.038357995450496674
0,3.002470748469932e-06,0,0.13590583205223083
0,0.9982591271400452,1,0.23947475850582123
0,9.761038939313596e-18,0,0.04858126491308212
1,0.9999984502792358,1,0.1297418475151062
0,5.115875829853003e-27,0,0.031980838626623154
0,1.6424808561843474e-12,0,0.0686464011669159
0,6.4725399519238724e-12,0,0.07203715294599533
0,2.2877400440451576e-22,0,0.038588207215070724
0,8.136368945396103e-15,0,0.05806790664792061
0,1.904713889504007e-17,0,0.04938318580389023
0,0.10177476704120636,0,0.4787370562553406
0,4.002193452649004e-19,0,0.04508335143327713
0,3.666142367984848e-13,0,0.06528594344854355
0,1.3535079090506996e-12,0,0.0681934729218483
0,1.648660049625994e-13,0,0.06362609565258026
0,1.828702878015065e-08,0,0.1009230762720108
0,1.0558342201731515e-18,0,0.0460912324488163
0,2.2649660295652983e-27,0,0.031569525599479675
0,2.2688984956407765e-29,0,0.029430950060486794
1,0.9999885559082031,1,0.1494690626859665
0,2.8947073423381353e-25,0,0.034187015146017075
0,4.682418798154108e-24,0,0.03589489683508873
0,7.067486786777044e-12,0,0.07226604223251343
0,0.2012082189321518,0,0.5919331312179565
1,0.9997853636741638,1,0.19145271182060242
0,2.6957091168376838e-22,0,0.03871076926589012
0,1.4135897313805046e-11,0,0.07412265241146088
0,1.0553159908444076e-12,0,0.0676196962594986
0,6.057026064952605e-17,0,0.05083531513810158
0,4.101927724217821e-15,0,0.05693574249744415
0,1.9055787895524925e-17,0,0.0493837408721447
0,7.28951482509288e-11,0,0.07892037183046341
0,1.770650037061692e-29,0,0.02932395599782467
0,4.5254848046044627e-13,0,0.06573782861232758
0,4.154364675246138e-16,0,0.05345135182142258
0,6.03353630078407e-14,0,0.06165445223450661
1,0.9999995231628418,1,0.12039899080991745
0,5.933190050377846e-10,0,0.08603893965482712
0,2.0742239427058853e-16,0,0.05247722193598747
1,0.9821674823760986,1,0.3295973837375641
0,1.582006479611511e-16,0,0.05210685357451439
0,2.0601127141001152e-12,0,0.06918437778949738
0,3.4397825346517885e-16,0,0.053183067589998245
1,0.9999929666519165,1,0.14419405162334442
0,5.091100067564081e-13,0,0.0659932866692543
0,9.059267245604182e-16,0,0.054588768631219864
0,8.85316600303214e-14,0,0.06239195168018341
1,3.2918476790655404e-05,0,0.1623186469078064
0,2.7764263110796605e-10,0,0.08331706374883652
1,3.4970199919691098e-15,0,0.05667831376194954
0,6.932482498267112e-23,0,0.03771930932998657
1,0.9985219836235046,1,0.23486356437206268
1,0.99903404712677,1,0.22367821633815765
0,2.0419183326493706e-23,0,0.03686937317252159
0,0.00010696137906052172,0,0.17948591709136963
0,2.355467728617344e-22,0,0.03860994055867195
0,1.904448660826058e-21,0,0.04023327678442001
0,7.9570412566238435e-25,0,0.03478831425309181
0,3.9334747270913795e-05,0,0.1646990180015564
1,0.5852561593055725,1,0.711505651473999
0,1.3826003601551118e-13,0,0.06327183544635773
0,1.0722232879345484e-08,0,0.09827552735805511
0,8.217625885320601e-11,0,0.07929536700248718
0,8.554853331808887e-13,0,0.06714314222335815
1,1.0,1,0.09166869521141052
0,5.131106490807724e-07,0,0.12133880704641342
0,4.098386699673102e-18,0,0.04757833480834961
0,8.106619759154499e-13,0,0.06702204793691635
0,3.8696100415509844e-29,0,0.029663989320397377
1,0.9999992847442627,1,0.12346810847520828
0,6.905756927410758e-27,0,0.032134998589754105
0,3.122905783254325e-14,0,0.06042765825986862
0,8.966263292693456e-17,0,0.05134725198149681
0,4.295979181279108e-07,0,0.1200450211763382
0,6.547146722338248e-13,0,0.06654560565948486
0,1.2422619356800002e-12,0,0.0679946318268776
0,2.0694063675966395e-20,0,0.04226146265864372
0,6.185838848519256e-36,0,0.02407584898173809
0,1.2557072352412102e-12,0,0.06801952421665192
0,1.6579168004682288e-05,0,0.15375925600528717
0,2.724804604170572e-09,0,0.0920773446559906
0,7.598845421810805e-22,0,0.039503149688243866
0,2.101840769030798e-14,0,0.059713296592235565
0,3.373062400025818e-21,0,0.04070131108164787
0,4.209255851299565e-16,0,0.05347010865807533
0,1.1499630090838764e-05,0,0.14955301582813263
0,1.12899728628435e-12,0,0.06777434796094894
0,3.821385075779629e-14,0,0.06079844757914543
0,7.265842268800284e-16,0,0.05426204204559326
1,0.22762799263000488,0,0.6207799315452576
0,7.407516576041565e-14,0,0.06204687058925629
0,1.9464314604533683e-09,0,0.0906730592250824
0,1.2628399321363338e-17,0,0.04888710379600525
0,1.3803944098889076e-10,0,0.08096025139093399
1,0.4309956431388855,0,0.878044068813324
0,2.742107374498204e-10,0,0.08327391743659973
0,1.0042357570516636e-11,0,0.07319516688585281
0,2.1534185545846185e-09,0,0.09109040349721909
0,1.4616090138295346e-18,0,0.0464392751455307
0,3.371126940856581e-17,0,0.050089284777641296
0,5.1610166867921683e-20,0,0.04309363290667534
0,2.9689175562452874e-08,0,0.10345282405614853
0,4.763471284086052e-10,0,0.08523378521203995
0,8.397149837726203e-21,0,0.04147106781601906
0,3.6577415578197934e-27,0,0.03181018307805061
0,2.1398533789481286e-17,0,0.049525532871484756
0,6.577322887024626e-32,0,0.02710060402750969
1,0.9997226595878601,1,0.19627229869365692
0,0.0008617984713055193,0,0.2208571583032608
0,4.2772992487234215e-18,0,0.04762674868106842
0,1.1707126272049518e-36,0,0.023602871224284172
0,7.940509950445132e-19,0,0.045790545642375946
0,9.113298438023776e-05,0,0.1769426167011261
0,1.7743368623326927e-12,0,0.06882882118225098
0,2.8224391411275224e-15,0,0.056336164474487305
0,1.6309886384166528e-13,0,0.06360428780317307
0,9.985992213594505e-27,0,0.03232656791806221
0,6.118831292000732e-22,0,0.039334848523139954
0,3.071546234423295e-05,0,0.16141119599342346
0,1.7623435794672297e-19,0,0.04426495358347893
0,5.793776186559364e-19,0,0.045462466776371
0,3.8182963224476465e-25,0,0.03434960916638374
0,2.42536128141813e-19,0,0.04458003118634224
0,1.3271461771835127e-16,0,0.0518694669008255
1,0.9999994039535522,1,0.12292881309986115
0,6.326471195261623e-21,0,0.041228998452425
1,0.0001932853920152411,0,0.18955281376838684
0,1.4635795908546356e-09,0,0.08951597660779953
0,3.7981886893818704e-26,0,0.03303999826312065
0,5.063472382409133e-20,0,0.04307592287659645
0,1.418326345259402e-08,0,0.09964524954557419
0,3.404226873890215e-22,0,0.038886405527591705
0,1.381030045774197e-16,0,0.051923058927059174
0,8.072536417103038e-09,0,0.09692364931106567
0,1.2576655212051535e-12,0,0.06802313029766083
0,5.477899712747489e-15,0,0.05740848556160927
1,0.9088168740272522,1,0.44070324301719666
0,0.0,0,0.018359923735260963
0,1.5919678962299755e-20,0,0.0420285239815712
0,9.131624345570799e-09,0,0.09750617295503616
1,0.9999583959579468,1,0.1654534488916397
0,7.909083110657633e-12,0,0.07256101816892624
0,6.010503800201906e-26,0,0.033292438834905624
0,6.068699485911137e-19,0,0.0455104261636734
1,0.9968231916427612,1,0.258107453584671
0,3.4500310377435245e-17,0,0.05011832341551781
0,1.89782421006722e-13,0,0.06391226500272751
0,1.6032970307292005e-13,0,0.06356967240571976
0,7.623350393259898e-05,0,0.17419125139713287
0,3.353388218056504e-17,0,0.05008266866207123
0,6.854123693578965e-15,0,0.05778021365404129
0,1.0126492251655861e-29,0,0.029085664078593254
0,1.0789998175301091e-43,0,0.019815459847450256
0,4.1108785921811e-27,0,0.03186938166618347
0,0.022695906460285187,0,0.3470647633075714
0,1.8817829539989346e-18,0,0.04671335220336914
1,0.9946387410163879,1,0.2768864333629608
0,4.786924819200067e-06,0,0.14035464823246002
0,3.834685501197895e-19,0,0.04503994435071945
0,1.493698141525034e-18,0,0.04646270349621773
0,2.7352341854143536e-13,0,0.06466759741306305
0,1.9242565874044715e-10,0,0.0820637047290802
1,0.0008576109539717436,0,0.22073832154273987
0,3.156300205182437e-19,0,0.04484333470463753
1,1.0,1,0.09542138129472733
1,0.9968007802963257,1,0.2583425045013428
0,1.0533653949096333e-08,0,0.09818991273641586
0,2.7351937988834285e-12,0,0.06986943632364273
0,6.704194626750218e-14,0,0.06185543164610863
0,2.0744827427041348e-18,0,0.04681996628642082
0,7.508146104839852e-09,0,0.09658440202474594
0,4.5903661316515354e-08,0,0.10583847016096115
0,6.074942320564471e-15,0,0.05757946893572807
0,3.1393354582576194e-10,0,0.08374564349651337
0,6.333044696192005e-19,0,0.04555462673306465
0,1.382946302462501e-20,0,0.04190457612276077
0,4.2862069449256524e-08,0,0.10545587539672852
0,6.366565052928763e-09,0,0.09582120925188065
0,0.0008413137402385473,0,0.220271497964859
0,8.929637058658588e-17,0,0.05134185776114464
0,3.0008168682809895e-15,0,0.056433580815792084
0,1.4124126868075848e-10,0,0.08103546500205994
0,1.7479283729861733e-27,0,0.03144092112779617
0,1.3440685713344387e-20,0,0.041879553347826004
1,0.9999997615814209,1,0.1150369942188263
0,4.591122000772272e-22,0,0.03911387547850609
0,2.9703178370255046e-05,0,0.16097581386566162
0,3.307168228161572e-08,0,0.1040334403514862
0,2.271263276711762e-21,0,0.04037634655833244
1,0.9999940395355225,1,0.1425079107284546
0,5.628872715157662e-11,0,0.07812339067459106
0,4.3902453870159624e-23,0,0.0373971089720726
0,3.268153803137608e-11,0,0.07649876922369003
0,7.661679802187905e-24,0,0.03621495142579079
0,7.815757381686268e-28,0,0.031048068776726723
0,7.256873588308772e-22,0,0.03946725279092789
0,9.047271926061603e-26,0,0.03352063149213791
0,7.936054161129856e-20,0,0.04349690303206444
0,3.406280047033133e-29,0,0.02960798516869545
0,3.0836716194781555e-16,0,0.05302895978093147
0,1.0185841182484899e-15,0,0.05476396903395653
0,1.5638197147093137e-24,0,0.0352020263671875
0,4.062176551703515e-21,0,0.04085587337613106
0,6.378524011058095e-13,0,0.0664878785610199
0,1.3848662668014544e-11,0,0.07406630367040634
1,0.966900110244751,1,0.36269113421440125
0,1.799732096625717e-17,0,0.04931415244936943
0,1.0070232148162717e-10,0,0.07993971556425095
0,6.815164889626037e-17,0,0.05098815634846687
0,2.231639275584435e-26,0,0.03275226801633835
0,1.423013373802462e-09,0,0.08940350264310837
0,8.509307769522947e-27,0,0.03224317356944084
0,4.433867659580693e-24,0,0.03585979342460632
0,1.3815373338063076e-14,0,0.05897444486618042
1,0.9999135732650757,1,0.1761137992143631
1,1.0,1,0.08616185188293457
0,1.0510983461376171e-14,0,0.05850287154316902
0,8.69286031814763e-23,0,0.037880972027778625
0,1.45839072289979e-17,0,0.049059752374887466
0,1.2426860743514479e-27,0,0.03127320110797882
0,1.0171946618342531e-10,0,0.07997184246778488
0,8.48155350612707e-15,0,0.05813804268836975
1,0.8233574628829956,1,0.5157957673072815
0,1.7692844054582527e-16,0,0.0522591806948185
0,4.518246687193461e-25,0,0.034449197351932526
0,2.206791582258132e-27,0,0.03155656158924103
0,5.752289513856826e-14,0,0.06156385317444801
1,1.0,1,0.10387443006038666
0,7.43535055747202e-09,0,0.0965389832854271
1,1.0,1,0.10252802073955536
1,0.9999922513961792,1,0.14530324935913086
0,4.273570904165906e-15,0,0.05700226128101349
0,3.872349564711456e-25,0,0.03435790538787842
0,1.242000252643649e-10,0,0.08061549067497253
0,3.168512273301477e-13,0,0.0649765282869339
0,3.944033915260132e-22,0,0.038998011499643326
0,1.6033276594405732e-13,0,0.06356970965862274
0,3.830673784193934e-37,0,0.02329573966562748
0,2.3292284185787484e-19,0,0.04453988000750542
0,2.2899157779193544e-28,0,0.030467430129647255
0,1.7585327250911782e-15,0,0.05559524893760681
0,1.8760398131565848e-20,0,0.04217403754591942
0,1.9592422641407682e-15,0,0.05576277896761894
0,0.005944077856838703,0,0.28092262148857117
0,9.199376828882e-14,0,0.062466707080602646
0,2.8077007732663084e-11,0,0.07605699449777603
0,2.586686198569055e-09,0,0.09185735881328583
0,5.6886660739798294e-15,0,0.05747076869010925
0,1.0703119074853302e-17,0,0.04869023710489273
1,1.0,1,0.08790234476327896
1,0.9999837875366211,1,0.15348047018051147
0,1.3030632129252356e-21,0,0.03992847353219986
0,1.0459757504577283e-08,0,0.09815599024295807
0,2.0252471742066616e-16,0,0.05244433879852295
0,1.7131975905190083e-13,0,0.06370391696691513
0,1.0534741464997234e-15,0,0.054814521223306656
1,0.9999973773956299,1,0.13457588851451874
0,2.5751775736401807e-31,0,0.02761125937104225
0,8.722838423791401e-12,0,0.07281974703073502
0,2.9515309724606874e-17,0,0.049923088401556015
0,1.2131373185348758e-24,0,0.03504540026187897
1,0.9999575614929199,1,0.16572172939777374
0,1.9973133191797388e-07,0,0.1147691085934639
0,2.678562124706907e-13,0,0.06462384760379791
0,1.8424985929327287e-14,0,0.05947943404316902
1,0.9997567534446716,1,0.19377514719963074
0,6.714675473626364e-14,0,0.06185842305421829
1,0.9241658449172974,1,0.4227859675884247
0,1.3915697826160007e-16,0,0.05193331092596054
1,4.746828199131414e-05,0,0.1672884076833725
0,3.1235896640502556e-26,0,0.032933611422777176
0,6.469950206285883e-15,0,0.05768408626317978
1,0.9994755387306213,1,0.20936623215675354
0,8.412212000933044e-15,0,0.05812417343258858
0,2.3569463103272113e-18,0,0.04696030169725418
1,0.9992504715919495,1,0.21749995648860931
0,1.6284158022017436e-08,0,0.10033576190471649
0,2.537048438000511e-08,0,0.10261841118335724
0,1.175715832765892e-29,0,0.029148956760764122
0,4.039793772099347e-24,0,0.03580004721879959
1,0.9972497820854187,1,0.2533785402774811
0,1.0470640847415336e-11,0,0.07330720871686935
0,7.707107174681482e-11,0,0.07909423857927322
0,6.116948022298244e-27,0,0.03207249194383621
0,3.262348378626915e-19,0,0.0448765866458416
0,0.9880786538124084,1,0.310534805059433
1,0.004233979620039463,0,0.26808321475982666
0,6.01068336419214e-20,0,0.04323561117053032
0,2.059779191654343e-08,0,0.10153272747993469
1,0.9999970197677612,1,0.1358623206615448
0,4.861444580228635e-10,0,0.08530779927968979
0,1.5781687068283645e-10,0,0.08140145242214203
0,3.2727473727554445e-17,0,0.050052158534526825
0,4.855235739952233e-25,0,0.03449193388223648
0,3.0627876412836486e-07,0,0.11765557527542114
0,4.262691274178193e-13,0,0.06560882180929184
0,1.200387012012527e-11,0,0.07367624342441559
0,2.6780449690859543e-25,0,0.03414161130785942
0,4.840896563815256e-13,0,0.06588373333215714
0,1.0629648203308584e-11,0,0.07334773242473602
0,1.4245155619332928e-12,0,0.06831257045269012
0,7.591939762628043e-17,0,0.051128849387168884
0,1.2567846611501177e-13,0,0.06308143585920334
0,1.6825595279025551e-13,0,0.06366731971502304
0,5.971576381249779e-21,0,0.04117999225854874
1,0.9989467263221741,1,0.22586698830127716
0,6.141133446864943e-24,0,0.036070458590984344
1,0.9999709129333496,1,0.16072696447372437
0,3.27112364972848e-10,0,0.08389009535312653
0,3.2305148778277726e-08,0,0.10390669107437134
0,2.5780718764394607e-20,0,0.04245864599943161
0,3.6869004265462904e-16,0,0.05328136682510376
0,4.36667239159702e-18,0,0.04765021428465843
0,1.2983862198429678e-18,0,0.046311937272548676
0,4.1029523230640885e-19,0,0.04510863497853279
0,1.140903337039096e-23,0,0.0364779531955719
1,0.7116038203239441,1,0.6056211590766907
0,4.241449653719746e-36,0,0.023966975510120392
0,7.823753200852934e-09,0,0.09677684307098389
0,2.3431615931592046e-23,0,0.036963142454624176
0,1.1640592656458892e-10,0,0.08040544390678406
0,9.826549103308935e-07,0,0.12631839513778687
0,0.0003715887141879648,0,0.20207425951957703
0,2.410049077758458e-21,0,0.04042474925518036
0,6.30384535126342e-15,0,0.05764084681868553
1,0.9998732805252075,1,0.18225271999835968
0,7.514318457435047e-17,0,0.05111541971564293
0,4.239646071155938e-32,0,0.026940293610095978
0,1.138226526919972e-10,0,0.08033296465873718
0,2.032430357706513e-15,0,0.055819857865571976
1,0.986315906047821,1,0.3170260488986969
0,2.263895625847779e-19,0,0.04451167583465576
0,1.2065145432206548e-13,0,0.06300032138824463
0,6.208116642253887e-18,0,0.048053041100502014
0,1.3403146831465626e-29,0,0.029204728081822395
0,2.3594498750612036e-12,0,0.06951059401035309
0,1.1503020687086973e-06,0,0.12758776545524597
0,4.132553894491695e-15,0,0.056947801262140274
1,0.9995808005332947,1,0.2045699805021286
0,1.6837411465076002e-09,0,0.09008096903562546
0,4.3895123646997547e-10,0,0.08493783324956894
0,2.5869155775848363e-11,0,0.07582084834575653
0,1.2395584558788642e-09,0,0.08885528147220612
0,4.0986460078704404e-21,0,0.04086333513259888
0,0.0010501137003302574,0,0.22578954696655273
0,9.10659828795568e-12,0,0.07293408364057541
0,3.571644646704897e-10,0,0.08420050889253616
1,0.9999781847000122,1,0.15710335969924927
0,1.0414309388820375e-12,0,0.06758943200111389
0,4.340423159776563e-11,0,0.07733812928199768
0,7.324230367436891e-15,0,0.05789116024971008
0,7.168251791298853e-15,0,0.05785511061549187
0,3.127913814174125e-21,0,0.04063890874385834
0,2.9900954561068896e-17,0,0.049939271062612534
0,2.054402147512828e-17,0,0.04947560653090477
0,4.857479978144508e-13,0,0.06589115411043167
0,1.6513056199232845e-18,0,0.04657123237848282
0,7.303149404669362e-12,0,0.07235179096460342
0,3.527572145191194e-20,0,0.04274317994713783
0,1.836701690182461e-22,0,0.03842540457844734
0,2.511097388686515e-21,0,0.04045834019780159
0,1.812009726699605e-15,0,0.05564158409833908
0,4.0497913908074547e-32,0,0.02692367695271969
0,4.6576891920667875e-25,0,0.034467242658138275
1,0.8163790106773376,1,0.5226716995239258
0,1.3685702744681283e-11,0,0.07403384894132614
0,5.07441176523079e-22,0,0.039190586656332016
0,2.284322588617197e-36,0,0.023790549486875534
0,6.028952839187696e-07,0,0.12253759056329727
0,4.932259798806626e-06,0,0.14064985513687134
0,2.215341545607594e-22,0,0.038564279675483704
0,3.4346483435143682e-09,0,0.09306935220956802
0,7.744615809934102e-21,0,0.04140162095427513
0,3.2918240550264473e-20,0,0.04268008843064308
0,4.753566264166552e-15,0,0.05717572197318077
0,5.888746521659494e-14,0,0.061608314514160156
0,3.6635258575350934e-18,0,0.04745171591639519
0,3.733432729635666e-10,0,0.084357850253582
0,2.6656763818869167e-14,0,0.06014000624418259
0,4.916344869373422e-34,0,0.025414468720555305
0,0.9927749633789062,1,0.28889426589012146
1,0.9999459981918335,1,0.16912312805652618
0,3.798443357809836e-14,0,0.06078731641173363
0,4.857844587910341e-19,0,0.04528111591935158
0,6.326563258272468e-30,0,0.028888043016195297
1,0.9996732473373413,1,0.19948215782642365
0,2.5523491653522967e-10,0,0.08302600681781769
0,7.998675719476697e-17,0,0.05119715631008148
1,0.9999575614929199,1,0.16572172939777374
0,2.888645607977171e-14,0,0.06028562784194946
0,1.8234922904980522e-08,0,0.1009085476398468
0,0.15692497789859772,0,0.5432881116867065
0,8.292786901620275e-09,0,0.0970502570271492
1,0.9999885559082031,1,0.1494690626859665
0,1.471232424082869e-12,0,0.0683879405260086
0,1.3747761443424798e-37,0,0.02302095852792263
0,2.879094098545698e-12,0,0.06999481469392776
0,1.0392218769555983e-13,0,0.06270548701286316
0,1.2377140201635939e-08,0,0.09897357225418091
0,4.6455616597995686e-07,0,0.12061137706041336
0,3.53044382736447e-14,0,0.06065243110060692
0,3.50243584135157e-10,0,0.08413120359182358
0,3.7113941206336903e-14,0,0.0607445165514946
0,9.656415772450328e-25,0,0.03490583971142769
0,1.8187696425417572e-14,0,0.059456512331962585
1,0.9999996423721313,1,0.11936094611883163
0,4.595759235062968e-17,0,0.05048106983304024
0,3.976835216690233e-07,0,0.11949137598276138
0,1.8026921524362254e-26,0,0.032638177275657654
1,0.9999858140945435,1,0.1519271582365036
0,1.1028571202367147e-15,0,0.054883427917957306
1,0.9996299743652344,1,0.20198558270931244
0,0.0017849861178547144,0,0.24019528925418854
0,0.00021221530914772302,0,0.19124670326709747
0,4.884363377963332e-18,0,0.04777774587273598
0,4.655186206374493e-17,0,0.050497446209192276
0,5.583817997624794e-35,0,0.0247308649122715
0,1.5279920423287916e-29,0,0.029260722920298576
1,1.0970914843255741e-08,0,0.09838637709617615
0,1.816394740166924e-18,0,0.04667479544878006
1,1.6704859067198652e-12,0,0.06868625432252884
0,2.113125453904824e-24,0,0.03538953885436058
1,0.9999568462371826,1,0.16596515476703644
0,3.5793955921790095e-19,0,0.04497017338871956
0,1.5643001587684972e-20,0,0.04201304540038109
0,1.3594489246315788e-05,0,0.15144823491573334
0,7.214806529987072e-11,0,0.07888830453157425
