label,probability,pred_label,uncertainty
1,0.5927216410636902,1,0.7201234102249146
0,1.620599677674625e-14,0,0.05925329774618149
0,2.1067985799260195e-17,0,0.049506448209285736
0,1.6964374249598613e-22,0,0.03836684674024582
0,9.69439994946697e-09,0,0.09779129922389984
0,9.306325241681401e-14,0,0.06248926371335983
0,1.3830387049992718e-16,0,0.051925018429756165
0,1.5637671338698269e-15,0,0.055414434522390366
0,5.849134111085563e-13,0,0.06629692018032074
0,2.9770648168891967e-09,0,0.0924542173743248
0,1.6461697812313958e-15,0,0.055493395775556564
0,0.0004745214828290045,0,0.20719529688358307
0,5.12336062463703e-10,0,0.08549916744232178
0,5.068976854471878e-14,0,0.06132514029741287
0,6.59714588819217e-18,0,0.0481233187019825
0,1.1049741665918136e-17,0,0.04872804507613182
0,2.322386261164461e-13,0,0.06432727724313736
0,5.563092694838012e-11,0,0.07808753848075867
0,0.12252043187618256,0,0.5039337277412415
0,5.942603456787765e-05,0,0.17049254477024078
0,2.5282330170739442e-05,0,0.15891455113887787
0,4.5160389317011607e-11,0,0.07745692878961563
1,0.9814828038215637,1,0.33498796820640564
0,1.5761350219216895e-14,0,0.059204500168561935
1,1.0,1,0.10541178286075592
0,9.514675288965768e-13,0,0.06738369166851044
0,9.413983264802694e-13,0,0.0673595517873764
0,2.8620125204232433e-15,0,0.05635826662182808
0,1.9642033850271605e-23,0,0.03684301674365997
0,1.103482149406032e-11,0,0.07344849407672882
0,3.3860911852201525e-09,0,0.09300772845745087
0,4.493375671543731e-10,0,0.08502227813005447
0,3.0822940288999234e-07,0,0.11769954115152359
0,2.62885571089555e-08,0,0.10280591994524002
0,1.6124700463748809e-09,0,0.08990582823753357
0,6.688042429415165e-24,0,0.036126043647527695
0,4.7781814060954275e-08,0,0.10606354475021362
0,6.470509683609293e-10,0,0.08636102080345154
0,1.1847490870298127e-11,0,0.07364067435264587
1,0.9994015693664551,1,0.21230162680149078
0,1.6722900009236727e-16,0,0.05218230560421944
0,5.520676131709479e-05,0,0.1694287806749344
0,3.579951209065589e-14,0,0.060678061097860336
0,9.203444111688126e-15,0,0.05827641859650612
0,2.0014004174145948e-16,0,0.05242805555462837
0,2.1870935094424607e-23,0,0.03691611438989639
0,3.9282664232587194e-08,0,0.1049731969833374
0,0.005838310811668634,0,0.28021180629730225
0,1.70659057220539e-20,0,0.04209001734852791
0,8.872421131123076e-10,0,0.08755454421043396
0,7.055625631950712e-18,0,0.048201244324445724
0,8.122918028312387e-13,0,0.06702656298875809
0,4.402132880443332e-09,0,0.09415674209594727
0,5.458396572066704e-06,0,0.14165961742401123
0,2.190895712463406e-13,0,0.06420690566301346
0,6.5735870080629866e-09,0,0.0959683433175087
0,4.549276066967423e-09,0,0.0943027138710022
0,2.3920997127557797e-11,0,0.07559645920991898
0,3.969869988296182e-10,0,0.08457690477371216
1,0.9949564337730408,1,0.27455276250839233
1,0.9999926090240479,1,0.14478439092636108
0,6.557890319701104e-22,0,0.03938852995634079
0,2.0392968726450772e-14,0,0.05965948849916458
0,5.541860779957261e-14,0,0.06149331480264664
0,8.493294487889313e-18,0,0.04841764643788338
0,2.158250669864696e-16,0,0.05253195762634277
0,1.9871951735694893e-05,0,0.15593105554580688
0,4.916884345637372e-21,0,0.0410158708691597
0,1.413930972304911e-09,0,0.08937791734933853
0,1.43322175958846e-14,0,0.05903838202357292
0,6.766249019407589e-12,0,0.07215248048305511
0,1.1518804399202054e-07,0,0.11125512421131134
0,4.8512808319947556e-15,0,0.05720899999141693
0,5.907308960885419e-25,0,0.034609001129865646
0,2.2353120895882793e-18,0,0.046901948750019073
0,7.56558139432869e-15,0,0.05794553831219673
0,1.1890237405776105e-10,0,0.08047409355640411
1,0.9999984502792358,1,0.12974940240383148
0,5.770378619374128e-10,0,0.08593607693910599
0,1.779587634819315e-15,0,0.055613648146390915
1,0.9977924823760986,1,0.24649779498577118
0,1.0476882084326303e-13,0,0.06272144615650177
0,1.7620415543317947e-11,0,0.0747329369187355
0,4.675030140788294e-09,0,0.09442411363124847
0,4.7606607722627814e-07,0,0.12078966200351715
0,9.31557941896699e-10,0,0.08774176239967346
0,4.492754982875109e-19,0,0.04520116001367569
0,5.541959762922488e-05,0,0.16948403418064117
0,9.592982796529737e-23,0,0.03795179724693298
0,0.0027247234247624874,0,0.253079354763031
0,9.831405539662257e-18,0,0.04858974367380142
1,0.9999330043792725,1,0.1722446233034134
0,1.038578929524192e-07,0,0.1106179878115654
0,5.043062495380113e-11,0,0.07778946310281754
0,1.8439598292729897e-08,0,0.10096540302038193
0,3.407703563773623e-10,0,0.0840342789888382
0,2.70307102303571e-15,0,0.05626767501235008
0,1.6795475974347173e-22,0,0.03835948184132576
0,1.711190291401634e-23,0,0.036749664694070816
0,1.5345179408661802e-20,0,0.04199608787894249
0,1.2302851337513132e-13,0,0.06303906440734863
0,1.4066996179007418e-10,0,0.08102215826511383
0,2.265535307098554e-13,0,0.06427603960037231
1,0.8977821469306946,1,0.47235769033432007
0,5.573214700271533e-22,0,0.03926272317767143
0,2.8880340721180314e-25,0,0.03418566659092903
1,0.9950677156448364,1,0.273709774017334
0,6.759575705484513e-17,0,0.05097750946879387
0,4.492220126699892e-13,0,0.06572189182043076
1,6.53281730933486e-08,0,0.1078525111079216
0,1.482616616449062e-26,0,0.0325343944132328
0,1.3211675677082813e-13,0,0.06318099051713943
0,0.7349327206611633,1,0.5982595086097717
0,2.1224301829936287e-11,0,0.07525622844696045
0,9.76812159059052e-17,0,0.05146041885018349
0,5.967812199969558e-08,0,0.10732895880937576
0,1.344437663411066e-13,0,0.06321585923433304
0,6.262498513841838e-23,0,0.037647146731615067
0,9.735532380261702e-10,0,0.08791182190179825
0,2.7807983693506344e-10,0,0.08332252502441406
0,2.249458997713256e-19,0,0.04450533911585808
0,1.6679035611384836e-20,0,0.04206971824169159
0,6.18323114931485e-10,0,0.08619199693202972
0,2.4000612029340118e-05,0,0.158260315656662
1,0.9999887943267822,1,0.14931200444698334
0,7.511199839882465e-08,0,0.10867033898830414
0,1.7261779561295043e-08,0,0.10063008964061737
0,8.8992457812089e-15,0,0.05821939930319786
1,1.0,1,0.08918440341949463
0,1.638998554653881e-07,0,0.1134815514087677
1,1.0,1,0.09539404511451721
0,3.779912987429343e-14,0,0.06077828258275986
0,7.289646317132359e-13,0,0.0667843148112297
1,0.999988317489624,1,0.14976944029331207
0,6.991193735039758e-10,0,0.08665060997009277
0,5.90932138777589e-08,0,0.10727225244045258
1,0.9999812841415405,1,0.15521711111068726
0,2.8788997497031232e-06,0,0.13551880419254303
0,0.002116647083312273,0,0.24522414803504944
1,0.9999997615814209,1,0.11698997765779495
0,1.822014094723075e-20,0,0.04214806854724884
0,8.424230280371092e-13,0,0.06710847467184067
0,1.149701021724444e-18,0,0.04618187993764877
0,1.5959952802734026e-25,0,0.03384258970618248
0,3.812685030971791e-14,0,0.06079423055052757
0,8.118984000729523e-13,0,0.06702547520399094
0,1.9683436426021225e-23,0,0.03684444725513458
0,1.666166153885349e-14,0,0.05930201709270477
0,4.699920860627794e-24,0,0.03589729964733124
0,1.363069148303884e-21,0,0.03996439278125763
0,5.93926543501766e-08,0,0.10730134695768356
0,3.6602002678742807e-11,0,0.07683171331882477
0,7.284559240539057e-13,0,0.06678275763988495
0,1.0000467386703585e-13,0,0.06263003498315811
0,1.3353490507090043e-14,0,0.05891536921262741
0,1.0050972276687276e-09,0,0.0880352184176445
0,7.334578907766676e-14,0,0.06202783063054085
0,4.429691146564372e-17,0,0.05043421685695648
0,4.802774749116409e-17,0,0.050537269562482834
0,2.606517846004408e-08,0,0.10276084393262863
0,1.4501326029738026e-14,0,0.05905883386731148
1,0.9867863059043884,1,0.3167966604232788
0,6.687787212911189e-09,0,0.09604772180318832
0,3.025534351763781e-05,0,0.16121481359004974
0,4.213666308233721e-12,0,0.07094038277864456
1,1.0,1,0.07438850402832031
0,6.510938158727659e-19,0,0.04558338597416878
0,2.534418626964907e-06,0,0.13435854017734528
0,2.5856993488559965e-06,0,0.13453960418701172
0,1.1853297536955506e-15,0,0.05499225854873657
0,4.015932031364855e-09,0,0.09375148266553879
0,5.14130036322058e-08,0,0.10647714138031006
0,2.2380650121795603e-13,0,0.06425084918737411
1,0.9999997615814209,1,0.11634644865989685
1,0.5774762034416199,1,0.7288616299629211
0,6.527773113718105e-12,0,0.07205920666456223
0,2.3689716854846665e-10,0,0.08276982605457306
1,0.9999746084213257,1,0.1589462161064148
0,2.4471575876816587e-09,0,0.09162401407957077
0,5.193446801082802e-12,0,0.07147037237882614
0,1.872335159093172e-14,0,0.059507861733436584
1,0.8333554267883301,1,0.5305513143539429
0,7.656794858555263e-18,0,0.04829641804099083
0,6.356807074874725e-21,0,0.04123306646943092
0,1.2942373920831316e-18,0,0.04630850628018379
0,3.43261942307993e-12,0,0.07042824476957321
1,0.9995176792144775,1,0.20754802227020264
0,7.005442233254389e-12,0,0.07224302738904953
0,1.1890887800363467e-15,0,0.054997045546770096
0,4.377295054203145e-11,0,0.07736343890428543
1,0.9421805143356323,1,0.4174481928348541
0,2.2337849590811416e-19,0,0.044498417526483536
1,0.9955565333366394,1,0.2698374390602112
1,0.998805046081543,1,0.22913643717765808
0,2.2539733073685328e-15,0,0.055981509387493134
0,1.2175955773144342e-12,0,0.06794830411672592
0,3.6484645860035414e-10,0,0.08427601307630539
0,6.500351065795787e-16,0,0.05409863963723183
0,2.0580391089224783e-27,0,0.03152185305953026
0,4.624239901586391e-13,0,0.0657845064997673
1,0.9984875917434692,1,0.23550142347812653
0,6.602185749216005e-05,0,0.17203621566295624
0,0.0028745487798005342,0,0.2548101544380188
0,7.921761913110004e-09,0,0.0968351736664772
0,1.0993886600781447e-13,0,0.06281633675098419
0,4.444895599725824e-15,0,0.05706619471311569
0,6.843362817610457e-14,0,0.06189476326107979
1,0.9999834299087524,1,0.1537596583366394
1,0.682377815246582,1,0.6496505737304688
0,7.47564258895628e-15,0,0.05792547017335892
0,2.243302386299023e-15,0,0.055974073708057404
0,2.982181051560563e-23,0,0.037128619849681854
0,8.967667497472576e-09,0,0.0974201187491417
0,2.912231621558293e-16,0,0.05294865369796753
0,4.6287567556646536e-07,0,0.12058502435684204
0,4.082327450305456e-06,0,0.13880369067192078
1,0.313088983297348,0,0.7179479598999023
0,1.671299041722416e-34,0,0.025070732459425926
0,1.0757039348163744e-07,0,0.11083328723907471
0,3.6074448983569596e-10,0,0.08423588424921036
0,1.6273353107762456e-12,0,0.0686245784163475
0,5.577331929629281e-10,0,0.08581061661243439
1,1.0,1,0.08919920772314072
0,2.3161664643514546e-13,0,0.06432172656059265
0,7.966201483189383e-13,0,0.06698282808065414
0,4.4531462935551436e-14,0,0.061082541942596436
0,1.6531154911035505e-17,0,0.0492110438644886
0,0.00018097339489031583,0,0.1883774995803833
0,0.04852662980556488,0,0.40193742513656616
1,0.9653376936912537,1,0.37545809149742126
0,1.8677114610454737e-07,0,0.11432895064353943
0,1.2375130183561647e-16,0,0.05177556723356247
1,0.9630969166755676,1,0.38009387254714966
1,0.9999904632568359,1,0.14751514792442322
0,2.2190156492440073e-19,0,0.04449184983968735
0,8.758800885670692e-23,0,0.037886396050453186
0,4.935058871974318e-12,0,0.07134027034044266
0,5.8271645286822604e-09,0,0.09541650116443634
0,8.891093089091577e-17,0,0.05133615434169769
0,3.1737911181540374e-14,0,0.06045718118548393
1,0.999834418296814,1,0.18680904805660248
0,7.310803201157016e-15,0,0.05788808688521385
0,2.032845419774887e-11,0,0.07513430714607239
0,6.542468611314689e-08,0,0.10786110162734985
1,0.9999951124191284,1,0.14055806398391724
0,6.8285585519411995e-12,0,0.07217635214328766
0,2.5946095966178362e-11,0,0.0758293867111206
0,3.377180683091404e-22,0,0.038880378007888794
0,1.7408143622562045e-20,0,0.042107611894607544
1,1.0,1,0.09917048364877701
0,8.502422303164214e-21,0,0.041481781750917435
0,0.005944243632256985,0,0.2809237241744995
0,1.955613363236494e-15,0,0.05575989559292793
0,2.068170218416654e-10,0,0.08230727910995483
0,2.6706175413055353e-18,0,0.04709847271442413
0,7.048414629728939e-11,0,0.0788157656788826
0,2.016294943507635e-11,0,0.07511124014854431
0,1.534505046630035e-14,0,0.05915762484073639
0,1.1235753660798764e-08,0,0.09850195795297623
0,4.131579383085879e-14,0,0.060943037271499634
1,0.9999889135360718,1,0.14913895726203918
0,2.019284650600639e-08,0,0.1014304906129837
1,0.5921390056610107,1,0.7141459584236145
0,1.4538007299738642e-12,0,0.06836008280515671
0,1.1629629381628825e-14,0,0.05867645889520645
0,3.873470671643243e-26,0,0.033050715923309326
0,4.091674787253017e-23,0,0.03734792023897171
0,2.2188476798808707e-18,0,0.04689382016658783
0,1.0367091687278754e-25,0,0.03359730914235115
0,1.9418222585443345e-09,0,0.09066331386566162
0,1.3236653526732534e-12,0,0.06814166903495789
1,0.9982454776763916,1,0.23969891667366028
0,1.796105948415061e-07,0,0.11407402902841568
0,5.0309378191171206e-11,0,0.07778218388557434
0,1.0633778013028085e-16,0,0.051573093980550766
0,9.804738283492043e-07,0,0.1263006627559662
0,1.3641681716465536e-19,0,0.044015467166900635
0,3.342047681937946e-25,0,0.03427119553089142
0,1.6956524269234774e-17,0,0.04924182593822479
0,9.722130045464183e-11,0,0.07982747256755829
1,0.9999997615814209,1,0.11632619053125381
1,0.9990707635879517,1,0.22271186113357544
0,1.5035148681619148e-09,0,0.08962396532297134
0,1.728082679619547e-05,0,0.15425081551074982
1,1.0,1,0.1056002527475357
0,1.2557048499964307e-12,0,0.06801951676607132
1,0.0541750006377697,0,0.4115363657474518
0,1.8217199006486913e-15,0,0.055649857968091965
0,6.938592148419769e-16,0,0.05419428274035454
0,6.047134024779179e-28,0,0.030924903228878975
0,2.889972462727375e-11,0,0.0761406198143959
0,1.2250779817674085e-12,0,0.06796244531869888
0,1.206272901661462e-13,0,0.0629999190568924
0,9.302712275667165e-20,0,0.043647732585668564
0,5.250051926478686e-29,0,0.029798829928040504
0,4.478600107958586e-13,0,0.06571533530950546
0,1.7392866118702555e-14,0,0.05937763303518295
1,0.9740635752677917,1,0.3555032014846802
1,0.9999997615814209,1,0.11656736582517624
0,0.00019186017743777484,0,0.1894199103116989
0,0.006804820615798235,0,0.2863977253437042
0,1.6828031687242012e-17,0,0.0492326058447361
0,3.726589611127769e-17,0,0.050215356051921844
0,8.96889273442464e-18,0,0.048481594771146774
0,2.7841224881086646e-09,0,0.09216873347759247
0,1.0715704990005293e-09,0,0.08828408271074295
0,3.543977579505867e-18,0,0.047414395958185196
1,0.9997981190681458,1,0.19034422934055328
0,1.0153887588332766e-20,0,0.04163506627082825
1,0.9962994456291199,1,0.2633119821548462
1,1.0,1,0.0995856449007988
0,1.631828895100329e-13,0,0.06360533088445663
1,0.992333173751831,1,0.29141122102737427
0,3.44609729641121e-10,0,0.08407385647296906
0,4.131942854803184e-21,0,0.04087009280920029
0,1.0877614897708554e-07,0,0.11090179532766342
0,2.3973498967239104e-13,0,0.0643930733203888
0,2.212512501074854e-22,0,0.038563329726457596
0,1.2348291977715119e-17,0,0.04886031523346901
0,1.0907998815182576e-13,0,0.06280086189508438
0,3.868197429035547e-12,0,0.07072577625513077
1,0.0003346321755088866,0,0.19995713233947754
0,0.30696025490760803,0,0.7106388807296753
0,2.725699874139842e-12,0,0.06986095011234283
0,6.046588120956982e-18,0,0.04802262410521507
0,5.247096854232858e-11,0,0.07790964841842651
0,7.712076269470371e-19,0,0.045759961009025574
0,1.2893270401792469e-14,0,0.058854565024375916
0,1.1514834225012649e-10,0,0.08037034422159195
0,4.75638972652348e-10,0,0.08522837609052658
1,0.9998869895935059,1,0.18037205934524536
0,1.0579606879446146e-07,0,0.11073122918605804
0,3.814511206901017e-10,0,0.08443436026573181
0,3.52675110252762e-13,0,0.06520343571901321
0,3.614013255326398e-11,0,0.07679424434900284
0,7.414057053440352e-19,0,0.045718736946582794
0,3.5724436742157195e-09,0,0.09324002265930176
0,3.91189161064176e-08,0,0.1049501895904541
0,2.347406774169669e-12,0,0.06949823349714279
0,3.645146318576216e-14,0,0.06071130186319351
0,1.7553244014562042e-13,0,0.06375324726104736
0,1.4852001406495674e-08,0,0.09987450391054153
1,0.6622939705848694,1,0.6606906056404114
0,0.007664905395358801,0,0.29140040278434753
0,1.7521402742996454e-20,0,0.04211336374282837
1,0.9995737671852112,1,0.204916313290596
0,0.9997290968894958,1,0.19581732153892517
0,8.949723650909336e-17,0,0.051344819366931915
0,1.4004851220232074e-15,0,0.05524563044309616
0,2.1727720240414114e-17,0,0.04954426363110542
1,0.998508632183075,1,0.2351119965314865
0,9.033238287094527e-18,0,0.048489995300769806
0,8.868067345453416e-15,0,0.058213453739881516
0,7.70827222580997e-14,0,0.06212357431650162
0,2.4091554607779146e-15,0,0.056086037307977676
0,0.07005874812602997,0,0.4361301362514496
1,0.9475709795951843,1,0.40862688422203064
0,1.5420522118340246e-13,0,0.06349106878042221
0,0.707919716835022,1,0.6137832999229431
0,5.566498935513815e-15,0,0.057434938848018646
0,1.3279243825719237e-26,0,0.03247618302702904
1,0.9998750686645508,1,0.18202674388885498
1,0.9999972581863403,1,0.1350141018629074
0,2.39083397524098e-09,0,0.09152638167142868
1,0.9999998807907104,1,0.10921457409858704
1,0.009422095492482185,0,0.3005155026912689
0,5.084437275034289e-19,0,0.04532790184020996
0,9.579009387771195e-24,0,0.03636200353503227
0,1.4369643253075992e-09,0,0.08944250643253326
0,6.6885321405225386e-15,0,0.057739417999982834
0,2.745037326655706e-18,0,0.04712897539138794
0,0.01603754423558712,0,0.32697609066963196
0,1.8257349638736188e-14,0,0.059463270008563995
1,1.0,1,0.08919920772314072
0,2.461402121619466e-13,0,0.064447782933712
0,2.255418133818312e-15,0,0.05598251521587372
0,7.975274790371896e-25,0,0.03478970006108284
0,1.1994162107953343e-08,0,0.09881986677646637
1,0.9999979734420776,1,0.13238263130187988
0,1.2995256780390374e-11,0,0.0738922506570816
0,9.85876454251411e-07,0,0.12634451687335968
0,4.903818080492783e-06,0,0.14059267938137054
1,0.9999997615814209,1,0.11545683443546295
1,0.9994297623634338,1,0.21121732890605927
0,1.5901422539821297e-11,0,0.0744473785161972
0,2.2945918942696153e-07,0,0.11569025367498398
0,1.5686636017919753e-11,0,0.07440970838069916
0,2.965508697980179e-13,0,0.06483705341815948
0,5.563317818577107e-14,0,0.06150062009692192
0,1.3985633984248125e-07,0,0.11246917396783829
0,6.379880534323123e-15,0,0.057660769671201706
0,5.134035557796679e-13,0,0.06601157784461975
0,2.3721625358463783e-11,0,0.07557255774736404
0,9.807617912249711e-11,0,0.07985537499189377
0,4.396514348328079e-15,0,0.05704837664961815
1,0.9999862909317017,1,0.15149565041065216
0,2.513767860534699e-09,0,0.09173687547445297
0,9.820857726694242e-21,0,0.04160618409514427
1,0.9993268251419067,1,0.21499046683311462
1,0.9999736547470093,1,0.15946030616760254
1,0.9996066689491272,1,0.2032422125339508
0,5.851818335456116e-11,0,0.07824210822582245
1,0.9576384425163269,1,0.39076024293899536
0,7.035768003293519e-17,0,0.05102960020303726
1,0.9999994039535522,1,0.1225636899471283
0,4.9464802913401495e-12,0,0.07134615629911423
1,0.9999980926513672,1,0.13171689212322235
0,2.743605625907887e-16,0,0.052865177392959595
0,0.002287003444507718,0,0.2475791871547699
0,3.751472104340792e-05,0,0.16405895352363586
0,2.4443535845582176e-13,0,0.06443335115909576
1,0.9994858503341675,1,0.2089320421218872
0,1.6586458226851286e-13,0,0.06363832205533981
0,2.6407808231820873e-12,0,0.06978379935026169
0,3.6724978613733583e-09,0,0.09336024522781372
0,2.2046944551565827e-14,0,0.05979859456419945
0,1.4088488576932944e-16,0,0.05194995552301407
0,4.354171171294836e-15,0,0.05703263357281685
1,1.7698741885396885e-06,0,0.13119399547576904
0,1.1499075038796631e-25,0,0.03365590050816536
0,1.838505693171899e-12,0,0.06891307979822159
0,0.008096674457192421,0,0.293764591217041
0,9.736183189419795e-21,0,0.041598688811063766
0,5.433505127795115e-16,0,0.053837575018405914
0,1.3768982698794674e-12,0,0.06823333352804184
0,2.0912349847949322e-15,0,0.055864326655864716
0,6.357236514986653e-08,0,0.10769429057836533
1,0.42882171273231506,0,0.874638020992279
0,3.1653412529975e-13,0,0.06497441977262497
0,1.54085577630525e-09,0,0.08972259610891342
0,1.9603528869649445e-11,0,0.07503195106983185
0,1.09174386864197e-07,0,0.11092427372932434
0,1.034993163222253e-12,0,0.06757526844739914
0,5.675178980118936e-17,0,0.05075131729245186
1,1.0,1,0.09625021368265152
0,1.4004612573781383e-11,0,0.07409702986478806
0,2.1470584670169046e-06,0,0.132877916097641
1,0.7931733727455139,1,0.5603036284446716
0,9.70990288173823e-10,0,0.08790163695812225
1,1.0,1,0.1037377417087555
1,0.9989104270935059,1,0.226734459400177
0,6.36424302147276e-10,0,0.08629931509494781
0,1.1123878207452975e-10,0,0.08025894314050674
0,3.252258817107995e-34,0,0.025281719863414764
0,1.7498020176906492e-13,0,0.06374683976173401
1,0.5870388746261597,1,0.7153064608573914
0,3.0123742389420727e-10,0,0.08360112458467484
1,0.9994381070137024,1,0.2108883261680603
0,1.7650295114357561e-10,0,0.08177389204502106
1,0.9999938011169434,1,0.1429978311061859
0,6.516136030316892e-25,0,0.03466784581542015
0,1.8193738618391893e-21,0,0.04019632190465927
0,3.144853126895689e-15,0,0.05650833621621132
0,7.4821766011114e-15,0,0.05792693421244621
0,4.154704942711954e-20,0,0.0428931787610054
0,1.1015333136192747e-14,0,0.05858318507671356
0,1.8398175778006065e-12,0,0.06891477108001709
0,2.923742587553242e-15,0,0.05639217793941498
0,8.038013810107714e-09,0,0.09690352529287338
0,0.0001308340288233012,0,0.18279112875461578
0,3.089512858878152e-07,0,0.1177157387137413
0,3.2355384731874944e-28,0,0.03062872216105461
0,1.5187570312491516e-08,0,0.09998606145381927
0,0.029857730492949486,0,0.3648969829082489
0,7.114703791388788e-12,0,0.07228343188762665
0,4.33218172446459e-09,0,0.09408579021692276
0,4.638960222902444e-12,0,0.07118316739797592
0,9.796128751932143e-13,0,0.06744994223117828
0,2.969543222430815e-10,0,0.08355111628770828
0,2.5901041311726658e-08,0,0.1027275025844574
0,2.3294990825206696e-08,0,0.10217099636793137
0,1.9275573137633728e-08,0,0.10119190067052841
0,5.182269580442161e-18,0,0.04784541577100754
0,3.3606547178346297e-14,0,0.06056191399693489
0,5.336338340219372e-26,0,0.03322663530707359
0,5.829410287816472e-09,0,0.09541825205087662
0,1.4215009377926968e-11,0,0.07413799315690994
0,3.6311586875358015e-13,0,0.06526551395654678
0,0.0004264551680535078,0,0.20492692291736603
0,7.18943305617428e-19,0,0.04568660631775856
0,2.8053789846715915e-10,0,0.08335308730602264
0,3.5683311664028573e-16,0,0.0532350055873394
0,3.43842532571359e-12,0,0.07043243944644928
0,9.363964452019561e-17,0,0.05140452831983566
0,1.8080423226304876e-12,0,0.06887342780828476
0,6.745882200282285e-14,0,0.06186729297041893
0,4.485933583690642e-14,0,0.061096228659152985
0,4.264361368461268e-19,0,0.04514792561531067
0,3.700372133152996e-07,0,0.11897919327020645
0,1.3433049640756044e-20,0,0.04187905415892601
1,0.9988991022109985,1,0.2270004153251648
0,1.631719637379254e-17,0,0.04919527471065521
0,5.701008106350977e-14,0,0.061546891927719116
0,4.743585251432581e-15,0,0.05717228725552559
0,9.076391194184907e-08,0,0.1097995936870575
1,0.9717503786087036,1,0.36114007234573364
1,0.999994158744812,1,0.14224781095981598
1,0.48256105184555054,0,0.5832090973854065
0,3.370994932083704e-07,0,0.11832298338413239
0,3.0217763908496093e-18,0,0.047235891222953796
0,1.6495377286318558e-09,0,0.0899977758526802
0,1.3772201434836262e-10,0,0.0809527039527893
0,5.087389069050185e-18,0,0.047824274748563766
1,0.9615532755851746,1,0.3831949532032013
0,2.7497366091987913e-15,0,0.05629478394985199
0,1.0599628813556805e-10,0,0.08010376244783401
1,0.9997439980506897,1,0.1947389543056488
0,2.0904144548694603e-06,0,0.13264229893684387
0,1.9984062148148407e-12,0,0.06911167502403259
0,1.535365801511035e-14,0,0.059158604592084885
0,1.0689029956295615e-12,0,0.06764895468950272
1,0.9999407529830933,1,0.1704377382993698
1,0.9963024854660034,1,0.2632828950881958
0,1.3461279313453645e-10,0,0.08087795227766037
0,1.0124028306924163e-20,0,0.0416325144469738
1,0.8756913542747498,1,0.49459224939346313
0,1.144540694616867e-35,0,0.02425551414489746
0,7.400318281725049e-06,0,0.14478085935115814
0,1.099306180277993e-18,0,0.04613412916660309
0,6.9036503944075456e-12,0,0.07220485061407089
0,7.955683400950875e-08,0,0.10901086777448654
0,3.3930035430590477e-12,0,0.07039947062730789
0,4.299654775556834e-14,0,0.061017174273729324
0,9.662565886303653e-11,0,0.07980789989233017
0,1.75269642549436e-11,0,0.07471808791160583
1,0.9998823404312134,1,0.1810338944196701
0,6.136646169377774e-21,0,0.04120312258601189
1,0.0016976010520011187,0,0.23875349760055542
0,1.8571209647012753e-20,0,0.04216502606868744
0,3.270098285484713e-19,0,0.04487897455692291
0,2.915985780768365e-18,0,0.047196164727211
0,1.2896189066811242e-19,0,0.04396109655499458
0,8.479435671639128e-26,0,0.03348425403237343
